U_ID,MOD_ID,GLAC_ID,MOD_H,GLAC_H,DEBRIS,FRAC_GLAC
3817,90752,254,5593.84,5589.62,0,0.84
3818,90753,254,5642.08,5627.79,0,0.56
3819,90754,258,5639.36,5621.28,0,0.72
3820,90755,258,5593.96,5593.96,0,1
3821,90756,258,5563.6,5563.6,0,1
3822,90757,258,5541.88,5534.15,0,0.52
3823,90763,263,5548.12,5521,0,0.04
3824,90764,268,5456.2,5463.22,0,0.72
3825,90764,263,5456.2,5512,0,0.04
3826,90765,268,5421.68,5421.68,0,1
3827,90766,268,5489.04,5489.04,0,1
3828,90767,268,5544.24,5544.24,0,1
3829,90768,268,5563.48,5563.48,0,1
3830,90769,268,5550.48,5550.48,0,1
3831,90770,268,5566.04,5566.04,0,1
3832,90771,268,5552.04,5552.04,0,1
3833,90772,268,5509.44,5509.44,0,1
3834,90773,268,5509.8,5509.8,0,1
3835,90774,268,5550.12,5550.12,0,1
3836,90775,268,5630.28,5624.41,0,0.88
3837,90776,268,5696.16,5661.33,0,0.12
3838,91020,250,5471.04,5483.06,0,0.68
3839,91021,250,5508.32,5501.17,0,0.48
3840,91023,254,5734.28,5688.75,0,0.16
3841,91024,254,5704.56,5680.57,0,0.28
3842,91025,258,5639.32,5638.13,0,0.96
3843,91026,258,5612.92,5612.92,0,1
3844,91027,260,5583.08,5579.55,0,0.44
3845,91027,258,5583.08,5585.86,0,0.56
3846,91028,260,5563.56,5547.56,0,0.64
3847,91028,258,5563.56,5562,0,0.08
3848,91029,260,5624.24,5528,0,0.04
3849,91030,260,5578.52,5517.33,0,0.36
3850,91031,260,5579.72,5535.8,0,0.2
3851,91035,268,5340.08,5318.07,0,0.56
3852,91036,268,5321.92,5321.92,0,1
3853,91037,268,5344.12,5344.12,0,1
3854,91038,268,5367.4,5367.4,0,1
3855,91039,268,5397.92,5397.92,0,1
3856,91040,268,5444.56,5444.56,0,1
3857,91041,268,5455.16,5455.16,0,1
3858,91042,268,5439.48,5439.48,0,1
3859,91043,268,5398.64,5398.64,0,1
3860,91044,268,5419.84,5419.84,0,1
3861,91045,268,5486.04,5486.04,0,1
3862,91046,268,5586.64,5586.64,0,1
3863,91047,268,5661.28,5648.33,0,0.6
3864,91285,248,5388.52,5362,0,0.48
3865,91286,248,5366,5338.9,0,0.4
3866,91287,248,5398.04,5358,0,0.28
3867,91288,248,5547.76,5617.25,0,0.32
3868,91289,248,5706.48,5677.14,0,0.28
3869,91290,250,5573.88,5498,0,0.16
3870,91291,250,5511.64,5511.64,0,1
3871,91292,250,5552.68,5553.5,0,0.88
3872,91293,250,5718.56,5755.64,0,0.44
3873,91294,253,5891.68,5915,0,0.36
3874,91294,250,5891.68,5827.5,0,0.08
3875,91296,258,5713.12,5641,0,0.12
3876,91297,260,5668.6,5624,0,0.04
3877,91297,258,5668.6,5625.33,0,0.12
3878,91298,260,5594.28,5594.28,0,1
3879,91299,260,5522.44,5520.7,0,0.92
3880,91300,260,5480.8,5480.8,0,1
3881,91301,260,5440.16,5440.16,0,1
3882,91302,260,5401.12,5440,0,0.32
3883,91306,268,5225.44,5224.75,0,0.8
3884,91307,268,5218.84,5218.84,0,1
3885,91308,268,5228.6,5228.6,0,1
3886,91309,268,5254.28,5254.28,0,1
3887,91310,268,5269.24,5269.24,0,1
3888,91311,268,5220.44,5220.44,0,1
3889,91312,268,5220.72,5220.72,0,1
3890,91313,268,5251.16,5251.16,0,1
3891,91314,268,5269.2,5269.2,0,1
3892,91315,268,5328.6,5328.6,0,1
3893,91316,268,5430.52,5430.52,0,1
3894,91317,268,5566.24,5566.24,0,1
3895,91318,268,5651.44,5649.35,0,0.92
3896,91553,243,5486.12,5530,0,0.24
3897,91554,243,5515.28,5523.11,0,0.36
3898,91556,248,5275.52,5274,0,0.32
3899,91557,248,5272.76,5275.57,0,0.92
3900,91558,248,5327.36,5327.36,0,1
3901,91559,248,5448.72,5448.05,0,0.76
3902,91560,248,5579.92,5560.64,0,0.88
3903,91561,248,5640.36,5624.56,0,0.36
3904,91562,248,5612.36,5637.67,0,0.12
3905,91562,250,5612.36,5523,0,0.08
3906,91563,250,5716.2,5711,0,0.2
3907,91564,259,5848.76,5862.4,0,0.2
3908,91564,250,5848.76,5840.84,0,0.76
3909,91565,259,5961.64,5943,0,0.28
3910,91565,253,5961.64,5945,0,0.08
3911,91565,250,5961.64,5915.75,0,0.16
3912,91567,259,5755.04,5613,0,0.04
3913,91568,259,5644.96,5561.6,0,0.2
3914,91569,260,5574.72,5614,0,0.28
3915,91570,260,5474.76,5458.29,0,0.68
3916,91571,260,5424.16,5424.16,0,1
3917,91572,260,5386.52,5386.52,0,1
3918,91573,260,5323.08,5354.5,0,0.08
3919,91578,268,5216.92,5204.6,0,0.2
3920,91579,268,5201.72,5201.58,0,0.76
3921,91580,268,5149.24,5149.24,0,1
3922,91581,268,5130.48,5130.48,0,1
3923,91582,268,5158.4,5158.4,0,1
3924,91583,268,5181.6,5181.6,0,1
3925,91584,268,5199,5199,0,1
3926,91585,268,5225.64,5225.64,0,1
3927,91586,268,5298.32,5298.32,0,1
3928,91587,268,5410.6,5410.6,0,1
3929,91588,268,5584.48,5584.48,0,1
3930,91589,268,5669.52,5669.52,0,1
3931,91590,268,5719.44,5716,0,0.6
3932,91591,268,5741.16,5740,0,0.04
3933,91824,243,5444.64,5445.26,0,0.92
3934,91825,243,5463.16,5472,0,0.4
3935,91828,248,5232.48,5244.17,0,0.24
3936,91829,248,5265.48,5265.48,0,1
3937,91830,248,5322.12,5322.12,0,1
3938,91831,248,5395.64,5395.64,0,1
3939,91832,248,5454.72,5454.72,0,1
3940,91833,248,5509.52,5509.52,0,1
3941,91834,248,5670.28,5670.28,0,1
3942,91835,259,5876.08,5904.13,0,0.6
3943,91835,248,5876.08,5834,0,0.4
3944,91836,259,5885,5876,0,0.84
3945,91838,259,5631.48,5590.79,0,0.56
3946,91839,259,5545.2,5545.2,0,1
3947,91840,259,5497.84,5516.13,0,0.32
3948,91841,260,5424.28,5418.4,0,0.4
3949,91842,260,5381.48,5384.06,0,0.68
3950,91843,260,5353.48,5357.1,0,0.8
3951,91850,268,5195.16,5159,0,0.36
3952,91851,268,5103.64,5103.64,0,1
3953,91852,268,5105.6,5105.6,0,1
3954,91853,268,5128.88,5128.88,0,1
3955,91854,268,5165.16,5165.16,0,1
3956,91855,268,5207.92,5207.92,0,1
3957,91856,268,5231.52,5231.52,0,1
3958,91857,268,5302.2,5302.2,0,1
3959,91858,268,5431.56,5431.56,0,1
3960,91859,268,5653,5653,0,1
3961,91860,268,5693.44,5693.44,0,1
3962,91861,268,5728.4,5728.4,0,1
3963,91862,268,5766.76,5767.57,0,0.84
3964,91863,268,5796.04,5822.67,0,0.12
3965,92094,243,5311.72,5327,0,0.28
3966,92095,243,5374.56,5374.74,0,0.76
3967,92096,243,5427.96,5428,0,0.12
3968,92099,248,5203.08,5201,0,0.04
3969,92100,248,5195.28,5203.57,0,0.56
3970,92101,248,5201.52,5208,0,0.44
3971,92102,248,5248.64,5253.82,0,0.88
3972,92103,248,5333.04,5333.04,0,1
3973,92104,248,5413.44,5413.44,0,1
3974,92105,248,5571.88,5571.88,0,1
3975,92106,259,5792.8,5836.07,0,0.56
3976,92106,248,5792.8,5737.73,0,0.44
3977,92107,259,5812.32,5812.32,0,1
3978,92108,259,5761.88,5779.85,0,0.52
3979,92109,259,5602.76,5570.8,0,0.6
3980,92110,259,5528.52,5528.52,0,1
3981,92111,259,5480.72,5486.4,0,0.8
3982,92112,259,5420.44,5431,0,0.4
3983,92113,259,5369.56,5401,0,0.04
3984,92121,268,5164.56,5097.6,0,0.2
3985,92122,268,5079.52,5079.52,0,1
3986,92123,268,5074.64,5074.64,0,1
3987,92124,268,5076.88,5076.88,0,1
3988,92125,268,5093.8,5093.8,0,1
3989,92126,268,5195.04,5195.04,0,1
3990,92127,268,5275.4,5275.4,0,1
3991,92128,268,5374.84,5374.84,0,1
3992,92129,268,5479.2,5479.2,0,1
3993,92130,268,5593.72,5593.72,0,1
3994,92131,268,5679.36,5679.36,0,1
3995,92132,268,5734.4,5734.4,0,1
3996,92133,268,5818.72,5818.72,0,1
3997,92134,268,5902.32,5905.85,0,0.8
3998,92366,245,5421.76,5393,0,0.04
3999,92367,245,5443.8,5400.5,0,0.08
4000,92373,248,5188.56,5190.9,0,0.84
4001,92374,248,5281.36,5281.36,0,1
4002,92375,248,5343.16,5343.16,0,1
4003,92376,248,5495.08,5495.08,0,1
4004,92377,259,5662.16,5781.6,0,0.2
4005,92377,248,5662.16,5624.22,0,0.72
4006,92378,259,5787.92,5787.45,0,0.88
4007,92379,259,5744.56,5744.56,0,1
4008,92380,259,5678.8,5678.8,0,1
4009,92381,259,5563.88,5552.37,0,0.76
4010,92382,259,5471.96,5471.96,0,1
4011,92383,259,5435.56,5435.56,0,1
4012,92384,259,5365.16,5383.83,0,0.48
4013,92392,268,5134.24,5092,1,0.08
4014,92392,268,5134.24,5074.75,0,0.16
4015,92393,268,5058.16,5051.33,1,0.12
4016,92393,268,5058.16,5059.09,0,0.88
4017,92394,268,5049.8,5049.8,0,1
4018,92395,268,5056.2,5056.2,0,1
4019,92396,268,5061.76,5061.76,0,1
4020,92397,268,5229.6,5229.6,0,1
4021,92398,268,5339.6,5339.6,0,1
4022,92399,268,5421.36,5421.36,0,1
4023,92400,268,5501.68,5501.68,0,1
4024,92401,268,5569.36,5569.36,0,1
4025,92402,268,5631.36,5631.36,0,1
4026,92403,268,5756.04,5756.04,0,1
4027,92404,268,5901.76,5901.76,0,1
4028,92405,268,6033.88,6007.8,0,0.6
4029,92638,245,5371.04,5379,0,0.16
4030,92644,248,5150.48,5150,0,0.12
4031,92645,248,5231.44,5235.2,0,0.4
4032,92646,248,5349.84,5357.14,0,0.84
4033,92647,248,5439.84,5439.84,0,1
4034,92648,252,5605.44,5618.25,0,0.16
4035,92648,248,5605.44,5569.4,0,0.6
4036,92649,252,5713.64,5691.55,0,0.44
4037,92649,259,5713.64,5766,0,0.04
4038,92650,255,5722.48,5717,0,0.04
4039,92650,252,5722.48,5658,0,0.08
4040,92650,259,5722.48,5733.92,0,0.52
4041,92651,255,5681.96,5700,0,0.08
4042,92651,259,5681.96,5677.11,0,0.76
4043,92652,259,5614.12,5608.11,0,0.72
4044,92653,259,5523.88,5494.88,0,0.32
4045,92654,259,5476.16,5438.33,0,0.12
4046,92663,268,5105.08,5073.55,1,0.44
4047,92664,268,5039.04,5039.04,1,1
4048,92665,268,5040.4,5040,1,0.96
4049,92665,268,5040.4,5050,0,0.04
4050,92666,268,5042.24,5040.74,1,0.76
4051,92666,268,5042.24,5047,0,0.24
4052,92667,268,5060.28,5055.93,1,0.56
4053,92667,268,5060.28,5065.82,0,0.44
4054,92668,268,5136.44,5092.17,1,0.24
4055,92668,268,5136.44,5150.42,0,0.76
4056,92669,268,5285.12,5285.12,0,1
4057,92670,268,5373.52,5373.52,0,1
4058,92671,268,5510.32,5510.32,0,1
4059,92672,268,5552.92,5552.92,0,1
4060,92673,268,5614.48,5614.48,0,1
4061,92674,268,5786.16,5786.16,0,1
4062,92675,268,5974.4,5938.74,0,0.76
4063,92808,172,5373.68,5379.69,0,0.64
4064,92917,248,5386.8,5402.88,0,0.68
4065,92918,248,5455.44,5449,0,0.92
4066,92919,252,5578.52,5576.61,0,0.92
4067,92919,248,5578.52,5600.5,0,0.08
4068,92920,252,5576.24,5571.55,0,0.88
4069,92921,255,5574.84,5626.5,0,0.16
4070,92921,252,5574.84,5546.14,0,0.56
4071,92922,255,5625.08,5616.19,0,0.84
4072,92934,268,5068.76,5046.94,1,0.64
4073,92935,268,5021.84,5021.84,1,1
4074,92936,268,5030.64,5030.64,1,1
4075,92937,268,5026.72,5026.72,1,1
4076,92938,268,5052.84,5052.84,1,1
4077,92939,268,5114.88,5114.88,1,1
4078,92940,268,5229.2,5199.5,1,0.16
4079,92940,268,5229.2,5234.86,0,0.84
4080,92941,268,5307.2,5307.2,0,1
4081,92942,268,5404.64,5404.64,0,1
4082,92943,268,5514.8,5514.8,0,1
4083,92944,268,5623.72,5623.72,0,1
4084,92945,268,5789.04,5787.29,0,0.96
4085,92946,268,5939.44,5906.8,0,0.2
4086,93077,171,5363.84,5414,0,0.04
4087,93078,171,5414.92,5427.42,0,0.48
4088,93188,248,5419.36,5410.57,0,0.56
4089,93189,248,5496.32,5452.5,0,0.24
4090,93190,252,5494.96,5494.96,0,1
4091,93191,252,5481.52,5481.52,0,1
4092,93192,252,5466.88,5466.88,0,1
4093,93193,255,5503.44,5548.5,0,0.4
4094,93193,252,5503.44,5433.33,0,0.12
4095,93194,255,5485.92,5497.44,0,0.36
4096,93204,268,5099.64,5088,1,0.08
4097,93205,268,5029.72,5027.13,1,0.96
4098,93206,268,5008.56,5008.56,1,1
4099,93207,268,5014.04,5014.04,1,1
4100,93208,268,5018.36,5016.13,1,0.96
4101,93208,268,5018.36,5072,0,0.04
4102,93209,268,5075.12,5071.14,1,0.88
4103,93209,268,5075.12,5104.33,0,0.12
4104,93210,268,5114.36,5114.36,1,1
4105,93211,268,5187.52,5153.7,1,0.4
4106,93211,268,5187.52,5210.07,0,0.6
4107,93212,268,5326.2,5326.2,0,1
4108,93213,268,5418.56,5418.56,0,1
4109,93214,268,5490.92,5490.92,0,1
4110,93215,268,5606.64,5606.64,0,1
4111,93216,268,5741.24,5707.73,0,0.44
4112,93348,171,5418,5430.5,0,0.08
4113,93349,171,5471.16,5450.5,0,0.24
4114,93459,249,5395,5487.75,0,0.16
4115,93460,251,5523.64,5517,0,0.04
4116,93461,252,5435.52,5424.71,0,0.84
4117,93462,252,5355.64,5355.64,0,1
4118,93463,252,5325.12,5354.42,0,0.48
4119,93464,252,5341.28,5367.67,0,0.12
4120,93465,255,5391.36,5449.33,0,0.12
4121,93475,268,5054.48,5031.77,1,0.52
4122,93476,268,4995.72,4995.72,1,1
4123,93477,268,4992.48,4992.48,1,1
4124,93478,268,4998.88,4998.88,1,1
4125,93479,268,5053.44,5013.73,1,0.44
4126,93479,268,5053.44,5081.62,0,0.52
4127,93480,268,5141.32,5122,1,0.08
4128,93480,268,5141.32,5119,0,0.28
4129,93481,268,5142.36,5121.43,1,0.56
4130,93482,268,5203.8,5161.22,1,0.36
4131,93482,268,5203.8,5230.4,0,0.6
4132,93483,268,5342.36,5342.36,0,1
4133,93484,268,5465.08,5465.08,0,1
4134,93485,268,5513.04,5513.04,0,1
4135,93486,268,5581.56,5581.56,0,1
4136,93487,268,5689.96,5666.18,0,0.44
4137,93731,251,5420.84,5431.88,0,0.64
4138,93732,252,5427.12,5339,0,0.04
4139,93733,252,5305.64,5293,0,0.44
4140,93734,252,5243.28,5266,0,0.04
4141,93745,268,5063.68,5026,1,0.24
4142,93746,268,4980.4,4980.4,1,1
4143,93747,268,4970.12,4970.12,1,1
4144,93748,268,4986.28,4986.28,1,1
4145,93749,268,5002.84,5000.54,1,0.96
4146,93749,268,5002.84,5058,0,0.04
4147,93750,268,5113.04,5024,1,0.04
4148,93750,268,5113.04,5076.33,0,0.36
4149,93753,268,5243.96,5204,1,0.04
4150,93753,268,5243.96,5256.27,0,0.6
4151,93754,268,5346.24,5346.24,0,1
4152,93755,268,5468.56,5468.56,0,1
4153,93756,268,5537.96,5537.96,0,1
4154,93757,268,5587.2,5587.2,0,1
4155,93758,268,5669.64,5665.06,0,0.72
4156,93890,173,5459.76,5482.17,0,0.24
4157,93891,173,5522.08,5522.2,0,0.8
4158,93892,173,5601.32,5600.1,0,0.8
4159,93893,173,5625.88,5618.95,0,0.8
4160,93894,173,5495.76,5499.8,0,0.8
4161,93895,173,5300,5315.5,0,0.64
4162,94002,251,5303.16,5323.25,0,0.16
4163,94015,268,5069.88,5017.5,1,0.08
4164,94016,268,4981.4,4970.68,1,0.88
4165,94017,268,4946.36,4946.36,1,1
4166,94018,268,4970.56,4970.56,1,1
4167,94019,268,4975.56,4975.56,1,1
4168,94020,268,5004.08,4997.75,1,0.8
4169,94020,268,5004.08,5029.4,0,0.2
4170,94021,268,5085.48,5073.76,0,0.68
4171,94022,268,5201.04,5170.5,0,0.56
4172,94023,268,5239.64,5212,0,0.04
4173,94024,268,5262.84,5277.92,0,0.52
4174,94025,268,5349.08,5349.08,0,1
4175,94026,268,5441,5441,0,1
4176,94027,268,5521.4,5521.4,0,1
4177,94028,268,5654.8,5654.8,0,1
4178,94029,268,5642.6,5642.6,0,1
4179,94030,268,5626.56,5617.82,0,0.44
4180,94161,173,5444.68,5463.14,0,0.56
4181,94162,173,5506.36,5508.65,0,0.92
4182,94163,173,5552.8,5552.8,0,1
4183,94164,173,5543.64,5543.64,0,1
4184,94165,173,5388.44,5388.44,0,1
4185,94166,173,5210.12,5210.12,0,1
4186,94167,173,5178.68,5172.07,0,0.56
4187,94285,268,5027.92,4983,1,0.04
4188,94286,268,4977.04,4958.21,1,0.76
4189,94287,268,4927.92,4927.92,1,1
4190,94288,268,4945.36,4945.36,1,1
4191,94289,268,4960.64,4960.64,1,1
4192,94290,268,4966.76,4966.76,1,1
4193,94291,268,4974.44,4974.44,1,1
4194,94292,268,5002.88,4997.5,1,0.64
4195,94292,268,5002.88,5012.44,0,0.36
4196,94293,268,5053.08,5013.2,1,0.2
4197,94293,268,5053.08,5063.05,0,0.8
4198,94294,268,5151.2,5142.22,0,0.92
4199,94295,268,5238.48,5206.56,0,0.64
4200,94296,268,5273.28,5273.28,0,1
4201,94297,268,5367.24,5367.24,0,1
4202,94298,268,5491.32,5491.32,0,1
4203,94299,268,5521.88,5521.88,0,1
4204,94300,268,5527.44,5527.44,0,1
4205,94301,268,5586.72,5586.72,0,1
4206,94302,268,5685.48,5668.92,0,0.52
4207,94433,173,5462.56,5493,0,0.04
4208,94434,173,5480.52,5491.91,0,0.44
4209,94435,173,5440.52,5463.25,0,0.16
4210,94436,173,5288.64,5285.36,0,0.44
4211,94437,173,5178.68,5178.65,0,0.8
4212,94438,173,5144.08,5146.36,0,0.88
4213,94439,173,5146.12,5170,0,0.04
4214,94452,176,5036.12,5063.5,0,0.08
4215,94555,268,4996.88,4963,1,0.04
4216,94556,268,4947.96,4937.74,1,0.76
4217,94557,268,4912.4,4912.4,1,1
4218,94558,268,4923.32,4923.32,1,1
4219,94559,268,4937.04,4937.04,1,1
4220,94560,268,4949.72,4949.72,1,1
4221,94561,268,4994.72,4983.9,1,0.8
4222,94562,268,5022.08,5014.81,1,0.84
4223,94563,268,5018.52,5018.52,1,1
4224,94564,268,5019.16,5019.16,1,1
4225,94565,268,5039.76,5038.43,1,0.84
4226,94565,268,5039.76,5046.75,0,0.16
4227,94566,268,5073.88,5059.75,1,0.48
4228,94566,268,5073.88,5086.92,0,0.52
4229,94567,268,5121.44,5074.33,1,0.12
4230,94567,268,5121.44,5127.86,0,0.88
4231,94568,268,5222.16,5222.16,0,1
4232,94569,268,5318.16,5318.16,0,1
4233,94570,268,5426.48,5426.48,0,1
4234,94571,268,5504.08,5504.08,0,1
4235,94572,268,5605.16,5605.16,0,1
4236,94573,268,5732.2,5729.22,0,0.92
4237,94574,268,5905.04,5866,0,0.04
4238,94706,173,5411.04,5404.17,0,0.48
4239,94707,173,5348.04,5366.8,0,0.6
4240,94708,173,5251.56,5268.37,0,0.76
4241,94709,173,5204.44,5204.44,0,1
4242,94710,173,5208.96,5204.22,0,0.36
4243,94723,176,5068,5064.13,0,0.6
4244,94724,176,5101.76,5097.39,0,0.72
4245,94725,176,5267.72,5144,0,0.04
4246,94825,268,4984.56,4944,1,0.04
4247,94826,268,4934.96,4921.58,1,0.76
4248,94827,268,4895.8,4895.8,1,1
4249,94828,268,4903.96,4903.96,1,1
4250,94829,268,4917.56,4917.56,1,1
4251,94830,268,4940.44,4938.5,1,0.96
4252,94831,268,5005.36,4972.09,1,0.44
4253,94833,268,5121.16,5071,1,0.04
4254,94834,268,5084.52,5073.84,1,0.76
4255,94835,268,5050.96,5050.96,1,1
4256,94836,268,5045.96,5045.96,1,1
4257,94837,268,5060.6,5060.6,1,1
4258,94838,268,5111.72,5109.58,1,0.96
4259,94838,268,5111.72,5163,0,0.04
4260,94839,268,5215.56,5172,1,0.12
4261,94839,268,5215.56,5221.5,0,0.88
4262,94840,268,5275.8,5275.8,0,1
4263,94841,268,5427.12,5427.12,0,1
4264,94842,268,5553.72,5553.72,0,1
4265,94843,268,5626.56,5626.56,0,1
4266,94844,268,5770.48,5775.96,0,0.92
4267,94845,268,5985.8,5945.64,0,0.56
4268,94925,83,5636.88,5663.67,0,0.24
4269,94926,83,5719.96,5698.4,0,0.2
4270,94976,173,5388.72,5383.67,0,0.24
4271,94977,173,5366.2,5366.2,0,1
4272,94978,173,5321.04,5321.04,0,1
4273,94979,173,5278.56,5277.09,0,0.92
4274,94980,173,5270.56,5266.18,0,0.44
4275,94981,173,5256.72,5242,0,0.12
4276,94986,174,5317.6,5343.8,0,0.4
4277,94987,135,5276.32,5284,0,0.04
4278,94987,174,5276.32,5288,0,0.04
4279,94988,135,5212.72,5261,0,0.04
4280,94994,176,5080.84,5060,0,0.28
4281,94995,176,5093.24,5093.24,0,1
4282,94996,176,5177,5170.04,0,0.92
4283,94997,176,5333.44,5302.53,0,0.6
4284,94998,176,5412.28,5358.5,0,0.48
4285,94999,176,5508.92,5384,0,0.04
4286,95095,268,4963.16,4947,1,0.04
4287,95096,268,4929.44,4917.21,1,0.76
4288,95097,268,4886.48,4886.48,1,1
4289,95098,268,4884.68,4884.68,1,1
4290,95099,268,4906.4,4906.4,1,1
4291,95100,268,4939.96,4930.67,1,0.84
4292,95101,268,5008.52,4962.25,1,0.16
4293,95106,268,5131.04,5111.33,1,0.48
4294,95107,268,5085.28,5085.28,1,1
4295,95108,268,5076.6,5076.6,1,1
4296,95109,268,5108.76,5108.76,1,1
4297,95110,268,5215.24,5162.6,1,0.4
4298,95110,268,5215.24,5250.33,0,0.6
4299,95111,268,5338.04,5338.04,0,1
4300,95112,268,5470.04,5470.04,0,1
4301,95113,268,5568.2,5568.2,0,1
4302,95114,268,5635.56,5635.56,0,1
4303,95115,268,5788.04,5814.76,0,0.68
4304,95116,268,5935.36,5930,0,0.6
4305,95195,83,5547.4,5606.17,0,0.24
4306,95196,83,5625.08,5625.08,0,1
4307,95197,83,5619.24,5617.21,0,0.96
4308,95198,83,5590.4,5574.23,0,0.52
4309,95199,83,5591.12,5569.5,0,0.08
4310,95205,83,5218.08,5210,0,0.12
4311,95206,83,5270.28,5241.54,0,0.52
4312,95207,83,5195.32,5187.4,0,0.2
4313,95208,83,5112.52,5103.38,0,0.84
4314,95209,83,5132.08,5076,0,0.24
4315,95253,135,5394.04,5378,0,0.08
4316,95255,135,5498.36,5412,0,0.16
4317,95256,135,5370.56,5372.46,0,0.52
4318,95257,135,5344.68,5326,0,0.72
4319,95258,135,5247.48,5220.83,0,0.72
4320,95259,135,5142.6,5140.24,0,0.84
4321,95260,135,5202.72,5130,0,0.04
4322,95266,176,5087.28,5074.43,0,0.28
4323,95267,176,5148.44,5148.82,0,0.88
4324,95268,176,5277.8,5277.8,0,1
4325,95269,176,5318.2,5318.2,0,1
4326,95270,176,5368.64,5345.4,0,0.6
4327,95365,268,4941.36,4902.5,1,0.08
4328,95366,268,4906.64,4897,1,0.76
4329,95367,268,4869.76,4869.76,1,1
4330,95368,268,4871.36,4871.36,1,1
4331,95369,268,4893.48,4890.75,1,0.96
4332,95370,268,4954.2,4930.58,1,0.48
4333,95371,268,5001.2,4958,1,0.04
4334,95378,268,5139.68,5122.88,1,0.64
4335,95379,268,5091.64,5091.64,1,1
4336,95380,268,5127.52,5127.52,1,1
4337,95381,268,5309.84,5220,1,0.08
4338,95381,268,5309.84,5321.5,0,0.16
4339,95382,268,5429.6,5411.36,0,0.56
4340,95383,268,5574.04,5481.63,0,0.32
4341,95384,268,5700.24,5653.4,0,0.2
4342,95385,268,5711.32,5706.27,0,0.88
4343,95386,268,5859.92,5848.73,0,0.6
4344,95387,268,5973.4,5928,0,0.12
4345,95466,83,5516.64,5512.31,0,0.52
4346,95467,83,5478.52,5478.52,0,1
4347,95468,83,5454.96,5454.96,0,1
4348,95469,83,5464.6,5464.6,0,1
4349,95470,83,5533.76,5528.35,0,0.92
4350,95471,83,5684.52,5662.83,0,0.24
4351,95476,83,5072.72,5087.22,0,0.36
4352,95477,83,5066.64,5066.64,0,1
4353,95478,83,5014.32,5022.06,0,0.68
4354,95479,83,4948.4,4942.6,0,0.8
4355,95480,83,4946.64,4967.08,0,0.48
4356,95523,135,5237.16,5269.5,0,0.32
4357,95524,135,5311.08,5311.08,0,1
4358,95525,135,5361.44,5241,0,0.2
4359,95526,135,5287.16,5254,0,0.72
4360,95527,135,5187.36,5187.36,0,1
4361,95528,135,5174.32,5174.32,0,1
4362,95529,135,5095.4,5097.45,0,0.88
4363,95530,135,5068.64,5068.58,0,0.96
4364,95531,135,5116.32,5081.6,0,0.2
4365,95538,176,5142.8,5163.67,0,0.12
4366,95539,176,5265.84,5273.23,0,0.88
4367,95540,176,5310.88,5310.88,0,1
4368,95541,176,5353.28,5353.14,0,0.88
4369,95542,176,5363.32,5384,0,0.04
4370,95635,268,4916.2,4890.17,1,0.24
4371,95636,268,4876.44,4871.14,1,0.88
4372,95637,268,4850.32,4850.32,1,1
4373,95638,268,4866.52,4866.52,1,1
4374,95639,268,4896.52,4890.86,1,0.88
4375,95640,268,4948.44,4923.2,1,0.2
4376,95649,268,5190.84,5153.14,1,0.28
4377,95650,268,5125,5125,1,1
4378,95651,268,5152.2,5239,0,0.04
4379,95651,268,5152.2,5148.58,1,0.96
4380,95652,268,5309.88,5298.71,0,0.28
4381,95652,268,5309.88,5251.17,1,0.24
4382,95655,268,5923.2,6053.5,0,0.08
4383,95656,268,5844.76,5909,0,0.04
4384,95656,268,5844.76,5797.4,0,0.2
4385,95657,268,5969.36,5861.5,0,0.08
4386,95736,83,5407.8,5391.67,0,0.12
4387,95737,83,5399.52,5399.52,0,1
4388,95738,83,5378.4,5378.4,0,1
4389,95739,83,5370.24,5370.24,0,1
4390,95740,83,5406.44,5406.44,0,1
4391,95741,83,5488.96,5488.96,0,1
4392,95742,83,5564.52,5558.33,0,0.84
4393,95744,83,5259.72,5196,0,0.4
4394,95745,83,5071.6,5059.06,0,0.72
4395,95746,83,4897.12,4852.94,0,0.68
4396,95747,83,4839.64,4839.64,0,1
4397,95748,83,4810.88,4810.88,0,1
4398,95749,83,4801.48,4799.79,0,0.96
4399,95750,83,4770.72,4790.46,0,0.52
4400,95794,135,5192.12,5203.73,0,0.6
4401,95795,135,5200.48,5199.21,0,0.76
4402,95796,135,5107.12,5106.83,0,0.92
4403,95797,135,5033.84,5023.24,0,0.84
4404,95798,135,5000.64,5000.64,0,1
4405,95799,135,5028.8,5028.8,0,1
4406,95800,135,5048,5027.55,0,0.44
4407,95810,176,5301.32,5335,0,0.2
4408,95811,176,5330.88,5325.95,0,0.76
4409,95812,176,5375.04,5375.04,0,1
4410,95813,176,5396.6,5399.43,0,0.84
4411,95905,268,4874.68,4842.83,1,0.24
4412,95906,268,4845.64,4844.04,1,0.96
4413,95907,268,4844.68,4844.68,1,1
4414,95908,268,4862.24,4862.24,1,1
4415,95909,268,4897.32,4890.58,1,0.76
4416,95910,268,4928.32,4906.33,1,0.12
4417,95920,268,5236.32,5190.4,0,0.2
4418,95921,268,5161.64,5164.55,0,0.88
4419,95921,268,5161.64,5140.33,1,0.12
4420,95922,268,5245.04,5252.48,0,0.92
4421,95922,268,5245.04,5159.5,1,0.08
4422,95923,268,5359.24,5352.5,0,0.88
4423,95925,268,5728.52,5802.8,0,0.2
4424,95926,268,6003.92,5991.33,0,0.84
4425,95927,268,6066.04,6084.29,0,0.56
